id,name,og_description
4180033,Air Clay Crackle Surprise,"El juego Air Clay Crackle Surprise permite a los niños crear cake pops con Play-Doh Air Clay que se endurece para su exhibición permanente. Con cuatro colores vibrantes, incluye ingredientes para hacer un soporte para paletas y tres texturas para mezclar, brindando una experiencia única con Air Clay que explota y crepita durante el moldeado. Un juego creativo y divertido con todo lo necesario incluido en la caja. Incluye 20 piezas."
4165053,Rompecabezas Educa Colmar,"Educa te ofrece la colección de Puzzles para Adultos más completa del mercado, con tamaños que van desde las 300 hasta las 42000 piezas y con las mejores imágenes y los personajes más divertidos. Incluye 3000 piezas. Ancho aproximado: 33.46""."
4180813,Libro Sticker Jungla Melissa & Doug Paw Patrol,"Las pegatinas hinchables reutilizables de PAW Patrol permiten a los niños crear aventuras de la Patrulla Canina una y otra vez. Con 28 pegatinas hinchables reutilizables, los niños pueden contar innumerables historias al colocarlas y superponerlas en las escenas desplegables temáticas de la jungla. Cambiar y reorganizar las pegatinas es fácil, brindando flexibilidad para representar cualquier cuento imaginado. Este juego fomenta la creatividad y mejora las habilidades motoras finas y de comunicación de los niños preescolares. El formato encuadernado en espiral lo hace ideal para actividades de viaje. PAW Patrol inspira a los niños con trabajo en equipo, aventuras y humor. Incluye 29 piezas. Ancho aproximado: 7.5"". Personaje: Paw Patrol."
4180812,Libro Sticker Melissa & Doug Paw Patrol Reusable,"El Flip-Flap Pad de stickers restickable de PAW Patrol ofrece diversión con 130 pegatinas reutilizables y cinco escenas transformables. Las páginas muestran narrativas ""antes"" y ""después"" que se alteran al girar una solapa. Las pegatinas coloridas y fáciles de pegar se guardan en un bloc encuadernado en espiral, ideal para actividades de viaje sin complicaciones para niños de tres años en adelante. PAW Patrol fomenta el trabajo en equipo, la aventura y el desarrollo de habilidades sociales y emocionales en los niños preescolares. Incluye 130+ piezas. Ancho aproximado: 7.5"". Personaje: Paw Patrol."
4143450,Caja Joyero,"La Caja Joyero de Melissa & Doug es un set de manualidades que permite a las niñas personalizar su propio joyero, convirtiéndolo en un objeto único para guardar sus accesorios y pequeños tesoros. Este kit incluye todo lo necesario para decorar el joyero Incluye 69 piezas. Ancho aproximado: 6.25""."
4180476,Cartera Hot Focus Glow Arcoiris Con Accesorios,"Descubre la Bolsa Cruzada con Accesorios de Belleza Arcoíris, una opción vibrante para elevar tu rutina de belleza. Con un diseño colorido y arcoíris, esta elegante bolsa incluye una variedad de accesorios de belleza. Ideal para llevar tus esenciales de belleza con estilo, añade alegría y elegancia a tu rutina diaria de cuidado personal. Tipo de producto: Carteras. Ancho aproximado: 5.9""."
4110510,Xilófono Jaru,"Descubre la alegría de la música con este xilófono diseñado para niños. Con láminas coloridas y disposición ordenada, facilita la creación de melodías simples. Ideal para despertar el interés musical desde temprana edad, este juguete ofrece diversión educativa y creativa. Incluye 2 piezas. Tipo de producto: Xilófono."
4173385,Plastilina Maped Creativ Part Dough,"El kit de plastilina en 9 colores ofrece una variedad de opciones creativas con tonos como blanco, amarillo, negro, naranja, rosa, rojo, verde y morado. Incluye accesorios como un rodillo, un cuchillo, 2 escurridores y 8 formas para estampar, proporcionando una experiencia completa y divertida en la creación con plastilina. Ideal para niños y amantes de las manualidades. Incluye 21 piezas. Ancho aproximado: 7.87""."
4179603,Race Para Armar Rubiks,"El juego de mesa Rubik's Race ofrece emocionantes duelos para dos participantes. Deslízate, desplaza y resuelve el patrón en esta competencia de velocidad y destreza. Mezcla las fichas con agitación y compite con tu contrincante para alinear tus fichas en el cuadro central 3x3. El primer jugador en colocar el marco divisor en todo su lado del tablero se lleva la victoria. Ancho aproximado: 1.96""."
4174303,Bloque Mega Pokemon Super Ball Gigante,"Demuestra tu amor por Pokémon con este set de construcción Great Ball fielmente diseñado. Construya el modelo de 5 pulgadas, colóquelo en el soporte de pantalla incluido y luego presione el botón central para verlo iluminarse y vivir una experiencia verdaderamente auténtica. Incluye 299 piezas. Ancho aproximado: 10.29""."
4174302,Bloque Mega Pokemon Equipo Region Kanto,"Desarrolla el poder que hay dentro con 4 Pokémon para construir, incluidos Pikachu, Squirtle, Charmander y Bulbasaur, además de soportes ambientales para construir que representan el tipo y el poder especial de cada figura. Luego, los entornos se pueden conectar en varias configuraciones diferentes. Incluye 130 piezas. Ancho aproximado: 2.99""."
4174299,Bloque Mega Pokemon Dragonite,"Mira a Dragonite tomar vuelo con este set de construcción que incluye el innovador Motion Brick. Sigue las instrucciones paso a paso para construir el Pokémon, luego gira la manivela para hacer que las alas del Dragonite articulado se agiten. Incluye 388 piezas. Ancho aproximado: 5.5""."
4180238,Reto De Quimica Buki,"30 desafíos científicos inspirados en videos de redes sociales o videos nuevos. Un trípode y un anillo de luz te permiten filmarte fácilmente con tu teléfono. Mide tus récords con el cronómetro y la cinta métrica. Incluye muchos accesorios científicos: probeta, pipeta, productos químicos, polvo de limo, gafas protectoras... Incluye 58 piezas. Ancho aproximado: 11.08""."
4180582,Maquina De Coser Maped Creativ Barbie,"Esta máquina de coser cuenta con 2 velocidades, control de pedal y sistema de devanado de canilla. Incluye cables y un adaptador para alimentar la máquina desde una toma de corriente. Además, se suministran otros accesorios como 12 piezas de tela, 5 hilos, 10 alfileres, 2 cintas, 1 pedal, 1 aguja, 1 logotipo de Barbie para coser, entre otros. Un completo kit para iniciarse en la costura. Incluye 24+ piezas. Ancho aproximado: 11.02"". Personaje: Barbie."
4180580,Arte Acuarela Maped Creativ Barbie,"El set de arte acuarela incluye 5 hojas metalizadas ilustradas en tamaño A4 con papel de dibujo de 750 gm. Decoradas con detalles metalizados de motivos Barbie, estas hojas proporcionan una base de alta calidad para inspirar la creatividad y explorar la expresión artística. Incluye 5+ piezas. Ancho aproximado: 9.40"". Personaje: Barbie."
4180579,Tablero Luminoso Maped Creativ Barbie,"El tablero luminoso Barbie es un conjunto que ofrece una experiencia creativa y divertida. Incluye 30 modelos de plantillas diferentes que permiten a los niños explorar su imaginación y crear diversos diseños. Además, cuenta con 12 rotuladores Barbie de colores vibrantes para añadir detalles y colores a las creaciones. El conjunto también proporciona 20 hojas A4 blancas para dar vida a ideas originales fuera de las plantillas. Este tablero luminoso es perfecto para fomentar la creatividad y el arte entre los jóvenes fanáticos de Barbie. Incluye 62 piezas. Ancho aproximado: 12"". Personaje: Barbie."
4173435,Scrapbooking Maped Creativ,"El kit completo para personalizar tu cuaderno y tus 2 marcos de fotos Polaroid incluye 50 accesorios que brindan opciones ilimitadas para la creatividad. Con 4 hojas de pegatinas, rotuladores, 3 colas con purpurina, 1 plantilla, 1 hoja de strass 3D y más, este conjunto ofrece todo lo necesario para añadir un toque personal y único a tus cuadernos y fotos. Perfecto para expresar tu estilo y dar vida a tus recuerdos de una manera divertida y creativa. Incluye 50+ piezas. Ancho aproximado: 12.99""."
4173420,Dibuja Flotando Maped Creativ,"La pizarra de dibujo es un conjunto completo que incluye una pizarra de dibujo, 5 hojas en blanco tamaño DIN A4, 9 láminas de textura, 15 imágenes placas sobre el tema de la moda para combinar según desees. También cuenta con 5 placas de colores para colorear (azul, verde, naranja, rojo, negro) y 5 lápices de colores para colorear (marrón, turquesa, violeta, rosa, amarillo). Este conjunto proporciona una plataforma versátil para la expresión creativa y el dibujo, ideal para niños y entusiastas de las artes Incluye 40 piezas. Ancho aproximado: 13.18."
4173437,Kit Color Peps Maped Creativ Purpurina,"El set de colores es presentado en una brillante y hermosa caja diseñada para guardar todo el conjunto de arte. Incluye 10 lápices de colores, 8 marcadores y 8 crayones, ofreciendo una amplia gama de opciones para la expresión artística. Este conjunto completo proporciona herramientas vibrantes y de calidad para que los artistas en ciernes den rienda suelta a su creatividad. Ideal para actividades de colorear y dibujar. Incluye 31 piezas. Ancho aproximado: 7.87""."
4173432,Imagin Style Magical Maped Creativ,"El set Imagin Style Magical es un conjunto creativo que incluye 19 motivos para endurecer, 3 colgantes para llavero, 1 colgante con cadena triple, hilo morado de 2,5 m, 25 anillos para decoración y 12 lápices de colores. Diseñado para actividades artísticas y de manualidades, este set ofrece una variedad de elementos para inspirar la creatividad y la personalización. Ideal para niños y amantes de las manualidades, proporciona opciones versátiles para la expresión creativa. Incluye 50+ piezas. Ancho aproximado: 8.3""."
4173431,Fabulous Factory Pony Maped Creativ,"Explora la mágica fábrica de creatividad con este innovador juego de juguetes que brinda a los niños la oportunidad de diseñar y decorar su propio pony de una manera divertida y única. Con una variedad de colores y accesorios, los niños pueden usar su imaginación para crear sus propios amigos de peluche y convertirse en amigos inseparables. Incluye 12 piezas. Ancho aproximado: 6.69""."
4173427,Modeling Friends Salvaje Maped Creativ,"El kit de plastilina Modeling Friends Salvaje incluye 4 botes individuales de 18g, 1 bote de 31g en 4 colores, marcador, cuchillo para cortar plástico, cortador de galletas y 2 avisos. Perfecto para actividades artísticas y modelado, ofrece diversas opciones creativas para niños y entusiastas de las manualidades. Incluye 10 piezas. Ancho aproximado: 10.1""."
4173426,Modeling Friends Maped Creativ,"El kit de plastilina Modeling Friends presenta 4 botes de masa endurecedora, 1 bote adicional con 4 colores, un molde, un pequeño cuchillo de plástico y un rotulador negro. Perfecto para actividades artísticas y modelado, proporciona una experiencia completa para la creación de figuras y formas. Ideal para niños y aficionados a las manualidades. Incluye 12 piezas. Ancho aproximado: 10.11""."
4173384,Plastilina Maped Creativ Part Dough,"Las plastilinas son un conjunto creativo que incluye 4 colores vibrantes: naranja, morado, verde y magenta. Diseñadas para actividades artísticas y modelado, estas plastilinas ofrecen opciones versátiles para crear formas y figuras coloridas. Ideal para niños y amantes de las manualidades, este conjunto proporciona una experiencia divertida y creativa en la creación con plastilina. Incluye 4 piezas. Ancho aproximado: 1.1""."
4173379,Mosaico Terciopelo Maped Creativ,"El mosaico de terciopelo es un conjunto creativo que incluye 4 fichas de cartón con zonas negras y de terciopelo, junto con 12 placas de mosaicos adhesivos. Diseñado para actividades artísticas, este conjunto permite a los usuarios crear obras de arte con textura utilizando las fichas de terciopelo y los mosaicos adhesivos. Ideal para niños y amantes de las manualidades, ofrece una experiencia única y colorida en la creación de mosaicos. Incluye 16 piezas. Ancho aproximado: 10.62""."
4173378,Maquina Para Dibujar Maped Creativ,"La mesa de dibujo/iluminación es una herramienta creativa completa que incluye 250 plantillas de imágenes en 30 hojas, que cubren 5 niveles de dificultad. Además, cuenta con 20 hojas DIN A4 en blanco, 12 bolígrafos Ocean Fiber y 1 parasol. Diseñada para inspirar la creatividad, esta mesa proporciona un amplio rango de opciones para el dibujo y la ilustración. Ideal para niños y amantes del arte, este conjunto ofrece una experiencia completa y versátil en actividades artísticas. Incluye 64 piezas. Ancho aproximado: 15.55"". Requiere batería tipo 4 AA."
4173414,Rotulador Aerógrafo Maped Creativ,"El Aerógrafo Rotulador es una herramienta creativa que incluye 2 tubos con adaptadores para marcador, 24 marcadores Maped Jungle y 5 hojas A5. Perfecto para explorar el arte con aerógrafo, este conjunto ofrece una experiencia única y práctica para artistas en ciernes y entusiastas del arte. Incluye 24+ piezas. Ancho aproximado: 8.26""."
