nombre,precio,url,imagen,marca,Edad Recomendada,id,descripcion_y,gda,descripcion gda,gda 1,descripcion gda 1,gda 2,descripcion gda 2,descripcion_estandarizada
Lego Technic Kawasaki Ninja H2R 10+,6371.25,https://jugueton.com.do/lego-technic-kawasaki-ninja-h2r-10-4182090.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4182090-1.jpg,Lego,10+,4182090,LEGO TECHNIC KAWASAKI NINJA H2R 10+,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"¡Arma tu propia réplica fiel del Kawasaki Ninja H2R con detalles impresionantes que capturan la esencia de esta máquina de carreras! Con una variedad de características técnicas que hacen de este set una experiencia educativa y emocionante. Incluye 643 piezas. Ancho aproximado: 7.1"". Colección: Lego Technic."
Lego Technic Larmborghini Huracan Orange,4106.25,https://jugueton.com.do/lego-technic-larmborghini-huracan-orange-4182072.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4182072-1.jpg,Lego,8+,4182072,LEGO TECHNIC LAMBORGHINI HURACAN ORANGE,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Prepárate para una aventura de construcción sin igual con el impresionante LEGO. este set te permite construir una réplica realista del icónico Lamborghini Huracán Tecnica en un vibrante color naranja, capturando la esencia de uno de los deportivos más deseados del mundo. Incluye 191 piezas. Ancho aproximado: 15.04"". Colección: Lego Technic."
Lego Technic Neom MClaren Formula E-Team,4087.5,https://jugueton.com.do/lego-technic-neom-mclaren-formula-e-team-4182071.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4182071-1.jpg,Lego,9+,4182071,LEGO TECHNIC NEOM MCLAREN FORMULA E-TEAM,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Incluye 452 piezas. Ancho aproximado: 15.04"". Colección: Lego Technic."
Bloques Build Me Up Estación Rescate 499,1143.75,https://jugueton.com.do/bloques-build-me-up-estacion-rescate-499-4165799.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4165799-1.jpg,Build Me Up Maxi,6+,4165799,BUILD ME UP BLOQUES ESTACION RESCATE 499,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Llena tus días de diversión con la Estación de Rescate de bomberos con un total de 499 piezas para que te adentres en diferentes aventuras. Incluye 499 piezas. Ancho aproximado: 14.56""."
Glow Planetas & Novas Stars 4M,495.0,https://jugueton.com.do/glow-planetas-novas-stars-4m-4091553.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/0/4091553-1.jpg,Coqueta,3+,4091553,4M GLOW PLANETAS & NOVA STARS 3+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"¡Con el kit Planets & Supernova Glow-In-The-Dark puedes crear la Vía Láctea donde quieras! Transforma una habitación en un espectacular y brillante sistema solar con 4M Glow Planets y Nova Stars. Decora las paredes y el techo de la habitación de un niño con estos objetos de espuma suave que brillan en la oscuridad. Ancho aproximado: 0.47""."
Set de 4 Aviones de Foam,550.0,https://jugueton.com.do/set-de-4-aviones-de-foam-4091441.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/0/4091441-1.jpg,Creativity for kids,3+,4091441,CREATIVITY SET 4 AVIONES DE FOAM 5+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Con sus colores vibrantes y diseño aerodinámico, estos aviones ofrecen horas de entretenimiento activo y educativo. Incluye 4 piezas. Ancho aproximado: 1.75""."
Mega Pokemon Machamp Mackgoneur,1796.25,https://jugueton.com.do/mega-pokemon-machamp-mackgoneur-4183116.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4183116-1.jpg,,8+,4183116,MEGA POKEMON MACHAMP MACKGONEUR 8+,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Conjunto de construcción de 401 piezas con bloque de movimiento: gira la manivela para activar el movimiento de MachampLos brazos de Machamp golpean hacia adelante al girar la manivelaLas piezas pueden combinarse con todos los conjuntos de construcción de Pokémon, de MEGA, y son compatibles con las principales marcas Incluye 401 piezas. Ancho aproximado: 3.93""."
Mega Pokemon Jumbo Bulbasaur,5771.25,https://jugueton.com.do/mega-pokemon-jumbo-bulbasaur-4182256.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4182256-1.jpg,,10+,4182256,MEGA POKEMON JUMBO BULBASAUR 10+,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Este conjunto de construcción de 355 piezas está completamente articulado, lo que permite exponer la figura de diferentes manerasSe puede combinar con otros Pokémon gigantes, de modo que puedes construirlos todos para divertirte todavía más con Pokémon Incluye 355 piezas. Tipo de producto: Dinnosaurios. Ancho aproximado: 3.20""."
Monopoly Knock Out Hasbro,1995.0,https://jugueton.com.do/monopoly-knock-out-hasbro-4181598.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181598-1.jpg,Monopoly,8+,4181598,HASBRO MONOPOLY KNOCK OUT 8+,J9010601,DE MESA,J90106,JUEGOS DE SALON,J,JUGUETES,"¡El juego Monopoly Knockout es un juego de grupo familiar donde arrastramos peones para recaudar dinero! ¡En esta versión de Monopoly llena de acción, los jugadores compiten arrastrando peones! Los jugadores juegan rondas donde arrastran sus peones en el tablero de juego (¡más de 90 cm!) cada uno su turno tratando de hacer que se detengan en propiedades. Al final de cada ronda, reciben o pagan dinero dependiendo de dónde se detuvieron sus peones. Por lo tanto, es necesario apuntar y lanzar cuidadosamente para colocar sus peones en las mejores propiedades y empujar a otros peones en prisión o sacarlos completamente de la meseta! ¡El jugador más rico al final del juego gana! ¿Estás buscando un juego de grupo familiar para niños y adultos o un divertido juego para una noche de juego? Este juego de estrategia es ideal para pasar tiempo en familia, vacaciones o cualquier otra ocasión. Ancho aproximado: 0.03"". Cantidad de jugadores: 8."
Monopoly Deal's Cards Hasbro,375.0,https://jugueton.com.do/monopoly-deal-s-cards-hasbro-4180136.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4180136-1.jpg,Monopoly,8+,4180136,MONOPOLY DEAL REFRESH 8+,J9010601,DE MESA,J90106,JUEGOS DE SALON,J,JUGUETES,"El juego de cartas Monopoly Deal reúne toda la diversión del juego Monopoly en un rápido y ágil juego de cartas. Viene con 110 cartas que incluyen cartas de Propiedad, cartas de Renta, cartas de Casa y Hotel, y cartas Comodín de Propiedad. Las cartas de Acción permiten a los jugadores cobrar renta y hacer negocios. Las cartas de Casa y Hotel suben el valor de la renta. Las cartas Comodín de Propiedad ayudan a los jugadores a armar sets de propiedades. Y las cartas de Dinero sirven para pagar las deudas. Para ganar completa 3 sets de propiedades de distintos colores antes que los demás. Incluye 110 piezas. Ancho aproximado: 0.75"". Cantidad de jugadores: 5."
Set de 6 Pintura Acrilica,575.0,https://jugueton.com.do/set-de-6-pintura-acrilica-6206605.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/6/2/6206605-1.jpg,Crayola,5+,6206605,CRAYOLA PINTURA ACRILICA 6/1,LHE0403,"Colores, Marcadores",LHE04,Utiles Escolares,LHE0,Escolares,Transforma tu creatividad en obras maestras con el set de 6 Pintura Acrílica de Crayola!Este set es perfecto para artistas de todas las edades que desean explorar con colores vibrantes y mezclas únicas. Incluye 6 piezas.
Crayola Marcador Glow Fusion Mythical,1595.0,https://jugueton.com.do/crayola-marcador-glow-fusion-mythical-4181850.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181850-1.jpg,Crayola,8+,4181850,CRAYOLA MARCADOR GLOW FUSION MYTHICAL5/1,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"¡Es hora de brillar! Con el juego para colorear Crayola Glow Fusion Marker – Mythical Creatures, los niños pueden ""colorear en la oscuridad"" utilizando marcadores de brillo específicamente formulados en tonos de rojo, naranja, amarillo, verde y azul. Cuando estos marcadores para niños se utilizan en papel de cartulina recubierto, ofrecen una experiencia única de coloración brillante. Lo mejor de todo es que la combinación de marcadores brillantes y papel especial crea diseños vívidos e imágenes que ""brillan"" durante hasta cuatro horas. Ancho aproximado: 1.13""."
Crayola Creador De Fosiles En Arcilla,2195.0,https://jugueton.com.do/crayola-creador-de-fosiles-en-arcilla-4181849.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181849-1__1740777398.jpg,Crayola,7+,4181849,CRAYOLA CREADOR DE FOSILES EN ARCILLA 7+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Los niños amantes de los insectos tendrán horas de diversión con el kit de fósiles Crayola Critter Creator. Con este genial kit de manualidades para niños, pueden construir, pintar y fosilizar más de 10 tipos diferentes de insectos. Simplemente utiliza los moldes de arcilla para modelar y insectos para crear libélulas súper detalladas, arañas, avispones, marihuanas y mucho más. Una vez que se forma el insecto, los niños pueden pintar la creación de arcilla, utilizando pintura lavable en colores clásicos o metálicos. Incluye 10 piezas. Ancho aproximado: 2.13""."
Arte Wixels Unicornio,1350.0,https://jugueton.com.do/arte-wixels-unicornio-4181848.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181848-1__1740777393.jpg,Crayola,6+,4181848,CRAYOLA ARTE WIXELS UNICORNIO 6+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Juego de colorear de arte de PIXEL: A los niños les encantará ver la acción capilar mágica que permite que la tinta del marcador se absorba en el panel Wixel mientras colorean. Fácil de usar: el mapa de color incluido hace que sea fácil crear un divertido arte de unicornio pixelado, o los niños pueden crear su propio diseño Horas de diversión: Wixels ayuda a enseñar a los niños la concentración y la paciencia de una manera creativa. Una vez que hayan terminado con su pixel art, a los niños les encantará mostrarlo y mostrarlo en su habitación. Incluye 12 piezas. Ancho aproximado: 0.75""."
Arte Wixels Animales,1275.0,https://jugueton.com.do/arte-wixels-animales-4181838.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181838-1__1740777388.jpg,Crayola,6+,4181838,CRAYOLA ARTE WIXELS ANIMALESS 6+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"A los niños les encantará ver la acción capilar mágica que permite que la tinta del marcador se absorba en el panel Wixel mientras colorean. Fácil de usar: el mapa de color incluido hace que sea fácil crear un divertido arte de unicornio pixelado, o los niños pueden crear su propio diseño. Horas de diversión: Wixels ayuda a enseñar a los niños la concentración y la paciencia de una manera creativa. Una vez que hayan terminado con su pixel art, a los niños les encantará mostrarlo y mostrarlo en su habitación. Incluye 12 piezas. Ancho aproximado: 0.75""."
Crayola Creador Insectos Arcilla Glow,1375.0,https://jugueton.com.do/crayola-creador-insectos-arcilla-glow-4181837.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181837-1__1740777382.jpg,Crayola,7+,4181837,CRAYOLA CREADOR INSECTOS ARCILLA GLOW 7+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Construye tus propios juguetes para insectos: mezcla, combina y pinta insectos únicos que brillan en la oscuridad, incluidos escorpiones espeluznantes, arañas y ciempiés.Pinturas que brillan en la oscuridad: ilumina la noche con las pinturas Crayola que brillan en la oscuridad que hacen que tus insectos brillen. Ancho aproximado: 9""."
Slime Sugary Crush Cake,850.0,https://jugueton.com.do/slime-sugary-crush-cake-4177647.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4177647-1.jpg,Crayola,7+,4177647,SLIMY SUGARY CRUSH CAKE 7+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Descubre el encanto dulce del Slime Sugary Crush Cake! Sumérgete en un mundo de texturas sedosas y colores vibrantes con este slime único. Con su aroma embriagador a dulce pastel y su suave consistencia, te llevará en un viaje sensorial que no podrás resistir. Ideal para relajar, jugar y explorar, este slime es perfecto para niños y adultos por igual."
Mattel Scrabble 2 En 1 Colaborativo,1995.0,https://jugueton.com.do/mattel-scrabble-2-en-1-colaborativo-4182604.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4182604-1.jpg,Scrabble,8+,4182604,MATTEL SCRABBLE 2 EN 1 COLABORATIVO 10+,J9010601,DE MESA,J90106,JUEGOS DE SALON,J,JUGUETES,"Experimenta la diversión más allá de las palabras con el juego de mesa Scrabble 2 en 1 Colaborativo. Los jugadores pueden disfrutar del clásico juego de crucigramas Scrabble que conocen y adoran, construyendo palabras y tratando de conseguir puntuaciones de Doble Letra y Triple Palabra, o pueden darle la vuelta al tablero y probar Scrabble 2 en 1 Colaborativo, un juego rápido y casual en el que los jugadores cooperan para completar desafíos de palabras. Estos dos juegos significan máxima diversión tanto para los jugadores expertos como para los nuevos. Cantidad de jugadores: 4."
Juego De Mesa Uno No Mercy,525.0,https://jugueton.com.do/juego-de-mesa-uno-no-mercy-4182602.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4182602-1.jpg,UNO,7+,4182602,JUEGO DE MESA UNO NO MERCY 7+,J9010601,DE MESA,J90106,JUEGOS DE SALON,J,JUGUETES,"¡El juego UNO Show 'em No Mercy incluye 56 cartas adicionales, reglas nuevas y cartas especiales de lo más despiadadas que hacen de esta versión la edición más brutal hasta la fecha! Ancho aproximado: 0.78"". Cantidad de jugadores: 2."
Juego Mono Loco 25Th Aniversario de Mattel,2795.0,https://jugueton.com.do/juego-mono-loco-25th-aniversario-de-mattel-4182601.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4182601-1.jpg,Mattel,5+,4182601,MATTEL JUEGO MONO LOCO 25TH ANNIV. 5+,J9010601,DE MESA,J90106,JUEGOS DE SALON,J,JUGUETES,"Edición especial 25 aniversario del clásico juego Monos Locos. Las figuras de animales incluyen monos dorados, lémures y perezosos. Los palos pueden ser rectos, ondulados o curvados para dar al juego un reto adicional. Todo el árbol se balancea de un lado a otro mientras intentas quitar los palos y evitar que caigan los animales. El número de imágenes de hojas en el dado coincide con el mismo número de hojas en los palos, para facilitar la identidad sin usar colores para los jugadores daltónicos. Ancho aproximado: 0.03"". Cantidad de jugadores: 4."
Reproductor Canta Conmigo FP L&L,1425.0,https://jugueton.com.do/reproductor-canta-conmigo-fp-l-l-4181737.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181737-1.jpg,Fisher Price,6m+,4181737,FP L&L REPRODUCTOR CANTA CONMIGO 6M+,J9010003,EDUCATIVO,J90100,INFANTE Y PRESCOLAR,J,JUGUETES,"Este juguete para bebés portátil de reproductor de música luce como la versión real con 4 botones, una pantalla iluminable y geniales canciones educativasPresiona los botones de luces y más de 25 canciones, sonidos y frases sobre el alfabeto y los números. Usa el botón del mundo para seleccionar un idioma: español, portugués o inglés Tipo de producto: Reproductores de Música. Ancho aproximado: 5""."
Lego Marvel Spiderman Race Car & Venom Green,2846.25,https://jugueton.com.do/lego-marvel-spiderman-race-car-venom-green-4181041.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181041-2.jpg,Lego,7+,4181041,LEGO MVL SPD RACE CAR&VENOM GREEN GOBLIN,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Construye el icónico auto de Spider-Man y desafía a Venom en una batalla total. ¿Quién conquistará la ciudad, el valiente Spider-Man o el malvado Venom? ¡En este emocionante juego, tu destino depende de ti! ¡Experimenta la emoción de la velocidad y la aventura en el Universo Marvel con este increíble set LEGO! Incluye 227 piezas. Ancho aproximado: 10.32"". Colección: Lego Marvel. Personaje: Spiderman."
Lego Minifigures Series 25 5+,393.75,https://jugueton.com.do/lego-minifigures-series-25-5-4181007.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181007-1.jpg,Lego,5+,4181007,LEGO MINIFIGURES SERIES 25 5+,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Descubre una nueva serie llena de personajes emocionantes, desde héroes valientes hasta criaturas misteriosas. Con 12 personajes para coleccionar, cada bolsa sorpresa te brinda la oportunidad de encontrar un nuevo favorito. ¡Da rienda suelta a tu imaginación y crea infinitas aventuras con este emocionante set de minifiguras LEGO! Incluye 12 piezas. Ancho aproximado: 6.18"". Colección: Lego Minifigures."
Lego Botanicals Bouquet Of Roses,4496.25,https://jugueton.com.do/lego-botanicals-bouquet-of-roses-4181083.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4181083-1.jpg,Lego,18+,4181083,LEGO BOTANICAL BOUQUET OF ROSES 18+,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"¡Disfruta de la elegancia eterna con el Ramo de Rosas Botánicas LEGO! Con este increíble set, puedes construir un hermoso ramo de rosas con ladrillos LEGO, capturando la belleza y el encanto de estas flores clásicas. Con detalles intrincados y colores vibrantes, el juego es perfecto para decorar cualquier habitación con romance y sofisticación.. Incluye 137 piezas. Ancho aproximado: 15.04"". Colección: Lego Botanicals."
